date,location,total_cases,total_deaths
2020-03-14,India,83.0,2.0
2020-03-15,India,90.0,2.0
2020-03-16,India,93.0,2.0
2020-03-17,India,125.0,3.0
2020-03-18,India,137.0,3.0
2020-03-19,India,165.0,3.0
2020-03-20,India,191.0,4.0
2020-03-21,India,231.0,4.0
2020-03-22,India,320.0,4.0
2020-03-23,India,439.0,7.0
2020-03-24,India,492.0,9.0
2020-03-25,India,562.0,9.0
2020-03-26,India,649.0,13.0
2020-03-27,India,724.0,17.0
2020-03-28,India,873.0,19.0
2020-03-29,India,979.0,25.0
2020-03-30,India,1071.0,29.0
2020-03-31,India,1251.0,32.0
2020-04-01,India,1397.0,35.0
2020-04-02,India,1965.0,50.0
2020-04-03,India,2301.0,56.0
2020-04-04,India,2902.0,68.0
2020-04-05,India,3374.0,77.0
2020-04-06,India,4067.0,109.0
2020-04-07,India,4421.0,114.0
2020-04-08,India,5194.0,149.0
2020-04-09,India,5734.0,166.0
2020-04-10,India,6412.0,199.0
2020-04-11,India,7447.0,239.0
2020-04-12,India,8356.0,273.0
2020-04-13,India,9152.0,308.0
2020-04-14,India,10363.0,339.0
2020-04-15,India,11438.0,377.0
2020-04-16,India,12380.0,414.0
2020-04-17,India,13387.0,437.0
2020-04-18,India,14378.0,480.0
2020-04-19,India,15712.0,507.0
2020-04-20,India,17265.0,543.0
2020-04-21,India,18600.0,590.0
2020-04-22,India,19984.0,640.0
2020-04-23,India,21393.0,681.0
2020-04-24,India,23077.0,718.0
2020-04-25,India,24506.0,775.0
2020-04-26,India,26496.0,824.0
2020-04-27,India,27892.0,872.0
2020-04-28,India,29435.0,934.0
2020-04-29,India,31332.0,1007.0
2020-04-30,India,33050.0,1074.0
2020-05-01,India,35043.0,1147.0
2020-05-02,India,37336.0,1218.0
2020-05-03,India,39980.0,1301.0
2020-05-04,India,42533.0,1373.0
2020-05-05,India,46433.0,1568.0
2020-05-06,India,49391.0,1694.0
2020-05-07,India,52952.0,1783.0
2020-05-08,India,56342.0,1886.0
2020-05-09,India,59662.0,1981.0
2020-05-10,India,62939.0,2109.0
2020-05-11,India,67152.0,2206.0
2020-05-12,India,70756.0,2293.0
2020-05-13,India,74281.0,2415.0
2020-05-14,India,78003.0,2549.0
2020-05-15,India,81970.0,2649.0
2020-05-16,India,85940.0,2752.0
2020-05-17,India,90927.0,2872.0
2020-05-18,India,96169.0,3029.0
2020-05-19,India,101139.0,3163.0
2020-05-20,India,106750.0,3303.0
2020-05-21,India,112359.0,3435.0
2020-05-22,India,118447.0,3583.0
2020-05-23,India,125101.0,3720.0
2020-05-24,India,131868.0,3867.0
2020-05-25,India,138845.0,4021.0
2020-05-26,India,145380.0,4167.0
2020-05-27,India,151767.0,4337.0
2020-05-28,India,158333.0,4531.0
2020-05-29,India,165799.0,4706.0
2020-05-30,India,173763.0,4971.0
2020-05-31,India,182143.0,5164.0
2020-06-01,India,190535.0,5394.0
2020-06-02,India,198706.0,5598.0
2020-06-03,India,207615.0,5815.0
2020-06-04,India,216919.0,6075.0
2020-06-05,India,226770.0,6348.0
2020-06-06,India,236657.0,6642.0
2020-06-07,India,246628.0,6929.0
2020-06-08,India,256611.0,7135.0
2020-06-09,India,266598.0,7466.0
2020-06-10,India,276583.0,7745.0
2020-06-11,India,286579.0,8102.0
2020-06-12,India,297535.0,8498.0
2020-06-13,India,308993.0,8884.0
2020-06-14,India,320922.0,9195.0
2020-06-15,India,332424.0,9520.0
2020-06-16,India,343091.0,9900.0
2020-06-17,India,354065.0,11903.0
2020-06-18,India,366946.0,12237.0
2020-06-19,India,380532.0,12573.0
2020-06-20,India,395048.0,12948.0
2020-06-21,India,410461.0,13254.0
2020-06-22,India,425282.0,13699.0
2020-06-23,India,440215.0,14011.0
2020-06-24,India,456183.0,14476.0
