"date","location","total_cases","total_deaths"
"2020-05-28","Nigeria",8733,254
"2020-05-29","Nigeria",8915,259
"2020-05-30","Nigeria",9302,261
"2020-05-31","Nigeria",9855,273
"2020-06-01","Nigeria",10162,287
"2020-06-02","Nigeria",10578,299
"2020-06-03","Nigeria",10819,314
"2020-06-04","Nigeria",11166,315
"2020-06-05","Nigeria",11516,323
"2020-06-06","Nigeria",11844,333
"2020-06-07","Nigeria",12233,342
"2020-06-08","Nigeria",12486,354
"2020-06-09","Nigeria",12801,361
"2020-06-10","Nigeria",13464,365
"2020-06-11","Nigeria",13873,382
"2020-06-12","Nigeria",14554,387
"2020-06-13","Nigeria",15181,399
"2020-06-14","Nigeria",15682,407
"2020-06-15","Nigeria",16085,420
"2020-06-16","Nigeria",16658,424
"2020-06-17","Nigeria",17148,455
"2020-06-18","Nigeria",17735,469
"2020-06-19","Nigeria",18480,475
"2020-06-20","Nigeria",19147,487
"2020-06-21","Nigeria",19808,506
"2020-06-22","Nigeria",20244,518
"2020-06-23","Nigeria",20919,525
"2020-06-24","Nigeria",21371,533
"2020-06-25","Nigeria",22020,542
"2020-06-26","Nigeria",22614,549
"2020-06-27","Nigeria",23298,554
"2020-06-28","Nigeria",24077,558
"2020-06-29","Nigeria",24567,565
"2020-06-30","Nigeria",25133,573
"2020-07-01","Nigeria",25694,590
"2020-07-02","Nigeria",26484,603
"2020-07-03","Nigeria",27110,616
"2020-07-04","Nigeria",27564,628
"2020-07-05","Nigeria",28167,634
