"date","location","total_cases","total_deaths"
"2020-03-16","Indonesia",117,5
"2020-03-17","Indonesia",134,5
"2020-03-18","Indonesia",172,5
"2020-03-19","Indonesia",172,5
"2020-03-20","Indonesia",227,19
"2020-03-21","Indonesia",309,25
"2020-03-22","Indonesia",450,38
"2020-03-23","Indonesia",514,48
"2020-03-24","Indonesia",579,49
"2020-03-25","Indonesia",686,55
"2020-03-26","Indonesia",790,58
"2020-03-27","Indonesia",893,78
"2020-03-28","Indonesia",1046,87
"2020-03-29","Indonesia",1155,102
"2020-03-30","Indonesia",1285,114
"2020-03-31","Indonesia",1414,122
"2020-04-01","Indonesia",1528,136
"2020-04-02","Indonesia",1677,157
"2020-04-03","Indonesia",1790,170
"2020-04-04","Indonesia",1986,181
"2020-04-05","Indonesia",2092,191
"2020-04-06","Indonesia",2273,198
"2020-04-07","Indonesia",2491,209
"2020-04-08","Indonesia",2738,221
"2020-04-09","Indonesia",2956,240
"2020-04-10","Indonesia",3293,280
"2020-04-11","Indonesia",3512,306
"2020-04-12","Indonesia",3842,327
"2020-04-13","Indonesia",4241,373
"2020-04-14","Indonesia",4557,399
"2020-04-15","Indonesia",4839,459
"2020-04-16","Indonesia",5136,469
"2020-04-17","Indonesia",5516,496
"2020-04-18","Indonesia",5923,520
"2020-04-19","Indonesia",6248,535
"2020-04-20","Indonesia",6575,582
"2020-04-21","Indonesia",6760,590
"2020-04-22","Indonesia",7135,616
"2020-04-23","Indonesia",7418,635
"2020-04-24","Indonesia",7775,647
"2020-04-25","Indonesia",8211,689
"2020-04-26","Indonesia",8607,720
"2020-04-27","Indonesia",8882,743
"2020-04-28","Indonesia",9096,765
"2020-04-29","Indonesia",9511,773
"2020-04-30","Indonesia",9771,784
"2020-05-01","Indonesia",10118,792
"2020-05-02","Indonesia",10551,800
"2020-05-03","Indonesia",10843,831
"2020-05-04","Indonesia",11192,845
"2020-05-05","Indonesia",11587,864
"2020-05-06","Indonesia",12071,872
"2020-05-07","Indonesia",12438,895
"2020-05-08","Indonesia",12776,930
"2020-05-09","Indonesia",13112,943
"2020-05-10","Indonesia",13645,959
"2020-05-11","Indonesia",14032,973
"2020-05-12","Indonesia",14265,991
"2020-05-13","Indonesia",14749,1007
"2020-05-14","Indonesia",15438,1028
"2020-05-15","Indonesia",16006,1043
"2020-05-16","Indonesia",16496,1076
"2020-05-17","Indonesia",17025,1089
"2020-05-18","Indonesia",17514,1148
"2020-05-19","Indonesia",18010,1191
"2020-05-20","Indonesia",18496,1221
"2020-05-21","Indonesia",19189,1242
"2020-05-22","Indonesia",20162,1278
"2020-05-23","Indonesia",20796,1326
"2020-05-24","Indonesia",21745,1351
"2020-05-25","Indonesia",22271,1372
"2020-05-26","Indonesia",22750,1391
"2020-05-27","Indonesia",23165,1418
"2020-05-28","Indonesia",23851,1473
"2020-05-29","Indonesia",24538,1496
"2020-05-30","Indonesia",25216,1520
"2020-05-31","Indonesia",25773,1573
"2020-06-01","Indonesia",26473,1613
"2020-06-02","Indonesia",26940,1641
"2020-06-03","Indonesia",27549,1663
"2020-06-04","Indonesia",28233,1698
"2020-06-05","Indonesia",28818,1721
"2020-06-06","Indonesia",29521,1770
"2020-06-07","Indonesia",30514,1801
"2020-06-08","Indonesia",31186,1851
"2020-06-09","Indonesia",32033,1883
"2020-06-10","Indonesia",33076,1923
"2020-06-11","Indonesia",34316,1959
"2020-06-12","Indonesia",35295,2000
"2020-06-13","Indonesia",36406,2048
"2020-06-14","Indonesia",37420,2091
"2020-06-15","Indonesia",38277,2134
"2020-06-16","Indonesia",39294,2198
"2020-06-17","Indonesia",40400,2231
"2020-06-18","Indonesia",41431,2276
"2020-06-19","Indonesia",42762,2339
"2020-06-20","Indonesia",43803,2373
"2020-06-21","Indonesia",45029,2429
"2020-06-22","Indonesia",45891,2465
"2020-06-23","Indonesia",46845,2500
"2020-06-24","Indonesia",47896,2535
"2020-06-25","Indonesia",49009,2573
"2020-06-26","Indonesia",50187,2620
"2020-06-27","Indonesia",51427,2683
"2020-06-28","Indonesia",52812,2720
"2020-06-29","Indonesia",54010,2754
"2020-06-30","Indonesia",55092,2805
"2020-07-01","Indonesia",56385,2876
"2020-07-02","Indonesia",57770,2934
"2020-07-03","Indonesia",59394,2987
"2020-07-04","Indonesia",60695,3036
"2020-07-05","Indonesia",62142,3089
