"date","location","total_cases","total_deaths"
"2020-06-17","Pakistan",154760,2975
"2020-06-18","Pakistan",160118,3093
"2020-06-19","Pakistan",165062,3229
"2020-06-20","Pakistan",171666,3382
"2020-06-21","Pakistan",176617,3501
"2020-06-22","Pakistan",181088,3590
"2020-06-23","Pakistan",185034,3695
"2020-06-24","Pakistan",188926,3755
"2020-06-25","Pakistan",192970,3903
"2020-06-26","Pakistan",195745,3962
"2020-06-27","Pakistan",198883,4035
"2020-06-28","Pakistan",202955,4118
"2020-06-29","Pakistan",206512,4167
"2020-06-30","Pakistan",209337,4304
"2020-07-01","Pakistan",213470,4395
"2020-07-02","Pakistan",217809,4473
"2020-07-03","Pakistan",221896,4551
"2020-07-04","Pakistan",225283,4619
"2020-07-05","Pakistan",228474,4712
