"date","location","total_cases","total_deaths"
"2020-04-09","India",5734,166
"2020-04-10","India",6412,199
"2020-04-11","India",7447,239
"2020-04-12","India",8356,273
"2020-04-13","India",9152,308
"2020-04-14","India",10363,339
"2020-04-15","India",11438,377
"2020-04-16","India",12380,414
"2020-04-17","India",13387,437
"2020-04-18","India",14378,480
"2020-04-19","India",15712,507
"2020-04-20","India",17265,543
"2020-04-21","India",18600,590
"2020-04-22","India",19984,640
"2020-04-23","India",21393,681
"2020-04-24","India",23077,718
"2020-04-25","India",24506,775
"2020-04-26","India",26496,824
"2020-04-27","India",27892,872
"2020-04-28","India",29435,934
"2020-04-29","India",31332,1007
"2020-04-30","India",33050,1074
"2020-05-01","India",35043,1147
"2020-05-02","India",37336,1218
"2020-05-03","India",39980,1301
"2020-05-04","India",42533,1373
"2020-05-05","India",46433,1568
"2020-05-06","India",49391,1694
"2020-05-07","India",52952,1783
"2020-05-08","India",56342,1886
"2020-05-09","India",59662,1981
"2020-05-10","India",62939,2109
"2020-05-11","India",67152,2206
"2020-05-12","India",70756,2293
"2020-05-13","India",74281,2415
"2020-05-14","India",78003,2549
"2020-05-15","India",81970,2649
"2020-05-16","India",85940,2752
"2020-05-17","India",90927,2872
"2020-05-18","India",96169,3029
"2020-05-19","India",101139,3163
"2020-05-20","India",106750,3303
"2020-05-21","India",112359,3435
"2020-05-22","India",118447,3583
"2020-05-23","India",125101,3720
"2020-05-24","India",131868,3867
"2020-05-25","India",138845,4021
"2020-05-26","India",145380,4167
"2020-05-27","India",151767,4337
"2020-05-28","India",158333,4531
"2020-05-29","India",165799,4706
"2020-05-30","India",173763,4971
"2020-05-31","India",182143,5164
"2020-06-01","India",190535,5394
"2020-06-02","India",198706,5598
"2020-06-03","India",207615,5815
"2020-06-04","India",216919,6075
"2020-06-05","India",226770,6348
"2020-06-06","India",236657,6642
"2020-06-07","India",246628,6929
"2020-06-08","India",256611,7135
"2020-06-09","India",266598,7466
"2020-06-10","India",276583,7745
"2020-06-11","India",286579,8102
"2020-06-12","India",297535,8498
"2020-06-13","India",308993,8884
"2020-06-14","India",320922,9195
"2020-06-15","India",332424,9520
"2020-06-16","India",343091,9900
"2020-06-17","India",354065,11903
"2020-06-18","India",366946,12237
"2020-06-19","India",380532,12573
"2020-06-20","India",395048,12948
"2020-06-21","India",410461,13254
"2020-06-22","India",425282,13699
"2020-06-23","India",440215,14011
"2020-06-24","India",456183,14476
"2020-06-25","India",473105,14894
"2020-06-26","India",490401,15301
"2020-06-27","India",508953,15685
"2020-06-28","India",528859,16095
"2020-06-29","India",548318,16475
"2020-06-30","India",566840,16893
"2020-07-01","India",585493,17400
"2020-07-02","India",604641,17834
"2020-07-03","India",625544,18213
"2020-07-04","India",648315,18655
"2020-07-05","India",673165,19268
